HSCode,value,country
68,31.94,THAILAND
69,8.42,THAILAND
70,42.05,THAILAND
71,506.15,THAILAND
72,182.36,THAILAND
73,143.08,THAILAND
74,312.79,THAILAND
75,0.06,THAILAND
76,120.24,THAILAND
78,2.48,THAILAND
79,8.86,THAILAND
80,0.54,THAILAND
81,1.02,THAILAND
82,10.68,THAILAND
83,20.82,THAILAND
84,"1,392.17",THAILAND
85,906.22,THAILAND
86,0.11,THAILAND
87,451.23,THAILAND
88,6.15,THAILAND
89,0.11,THAILAND
90,81.82,THAILAND
91,2.28,THAILAND
92,0.13,THAILAND
94,35.95,THAILAND
95,4.11,THAILAND
96,25.14,THAILAND
97,0.59,THAILAND
98,0.73,THAILAND
99,0,THAILAND
8,,TIMOR LESTE
84,,TIMOR LESTE
99,,TIMOR LESTE
6,,TOGO
8,50.97,TOGO
12,6.11,TOGO
15,0.99,TOGO
18,0.11,TOGO
23,0.41,TOGO
25,89.11,TOGO
26,0.21,TOGO
27,66.01,TOGO
41,,TOGO
44,8.91,TOGO
47,0.17,TOGO
52,3.56,TOGO
72,49.62,TOGO
74,4.61,TOGO
76,15.13,TOGO
78,2.83,TOGO
79,0.08,TOGO
82,0,TOGO
84,0,TOGO
85,5.08,TOGO
90,0,TOGO
99,,TOGO
32,0.01,TOKELAU IS
39,0,TOKELAU IS
40,0,TOKELAU IS
41,0.01,TOKELAU IS
82,,TOKELAU IS
84,0,TOKELAU IS
72,0.04,TONGA
84,0.01,TONGA
22,0.01,TRINIDAD
26,21.15,TRINIDAD
27,165.22,TRINIDAD
28,,TRINIDAD
29,0.23,TRINIDAD
38,,TRINIDAD
39,0.06,TRINIDAD
44,0.72,TRINIDAD
47,0.62,TRINIDAD
48,,TRINIDAD
49,0,TRINIDAD
71,,TRINIDAD
72,5.03,TRINIDAD
73,0.05,TRINIDAD
74,0.05,TRINIDAD
75,,TRINIDAD
76,0.86,TRINIDAD
78,0.22,TRINIDAD
83,,TRINIDAD
84,0.25,TRINIDAD
85,0.91,TRINIDAD
90,,TRINIDAD
94,0,TRINIDAD
5,2.15,TUNISIA
8,1.91,TUNISIA
12,,TUNISIA
13,0.02,TUNISIA
15,0.27,TUNISIA
19,0.01,TUNISIA
21,0,TUNISIA
25,1.03,TUNISIA
26,0.03,TUNISIA
27,0.1,TUNISIA
28,113.06,TUNISIA
30,,TUNISIA
33,0.02,TUNISIA
34,,TUNISIA
35,0.02,TUNISIA
38,0.04,TUNISIA
39,0.21,TUNISIA
40,0.04,TUNISIA
41,2.69,TUNISIA
42,0.06,TUNISIA
45,0.2,TUNISIA
47,0.17,TUNISIA
48,0.01,TUNISIA
49,0,TUNISIA
51,1.84,TUNISIA
52,0.05,TUNISIA
53,0.05,TUNISIA
54,0,TUNISIA
55,0.01,TUNISIA
56,0.04,TUNISIA
61,0.13,TUNISIA
62,0.96,TUNISIA
63,2.59,TUNISIA
64,0.04,TUNISIA
65,,TUNISIA
67,,TUNISIA
68,0,TUNISIA
69,0.09,TUNISIA
70,,TUNISIA
71,0,TUNISIA
72,0.89,TUNISIA
73,0.36,TUNISIA
74,0.73,TUNISIA
76,0.37,TUNISIA
79,0.39,TUNISIA
82,,TUNISIA
83,,TUNISIA
84,1.56,TUNISIA
85,4.85,TUNISIA
86,,TUNISIA
87,0.24,TUNISIA
90,0.59,TUNISIA
91,,TUNISIA
94,0.01,TUNISIA
95,0.06,TUNISIA
96,,TUNISIA
97,,TUNISIA
98,,TUNISIA
99,,TUNISIA
3,0.16,TURKEY
4,0.06,TURKEY
5,0.04,TURKEY
6,0.14,TURKEY
7,15.29,TURKEY
8,20.62,TURKEY
9,0.7,TURKEY
10,,TURKEY
11,0.21,TURKEY
12,42.09,TURKEY
13,0.03,TURKEY
15,6.96,TURKEY
17,3.61,TURKEY
18,6.3,TURKEY
19,0.55,TURKEY
20,3.19,TURKEY
21,0.42,TURKEY
22,0.2,TURKEY
23,1.44,TURKEY
24,2.43,TURKEY
25,149.66,TURKEY
26,5.43,TURKEY
27,"1,138.19",TURKEY
28,121.01,TURKEY
29,44,TURKEY
30,4.77,TURKEY
31,0.02,TURKEY
32,5.37,TURKEY
33,4.21,TURKEY
34,2.14,TURKEY
35,1.23,TURKEY
37,0,TURKEY
38,25.66,TURKEY
39,41.42,TURKEY
40,11.24,TURKEY
41,36.64,TURKEY
42,0.49,TURKEY
43,1.33,TURKEY
44,2.23,TURKEY
45,,TURKEY
46,0,TURKEY
47,17.35,TURKEY
48,6.71,TURKEY
49,0.05,TURKEY
50,,TURKEY
51,7.98,TURKEY
52,6.99,TURKEY
53,0.12,TURKEY
54,6.9,TURKEY
55,7.14,TURKEY
56,3.33,TURKEY
57,8.15,TURKEY
58,1.33,TURKEY
59,2.4,TURKEY
60,2.85,TURKEY
61,9.23,TURKEY
62,10.01,TURKEY
63,1.94,TURKEY
64,1.92,TURKEY
65,0.35,TURKEY
66,0,TURKEY
67,,TURKEY
68,2.88,TURKEY
69,9.11,TURKEY
70,4.94,TURKEY
71,39.57,TURKEY
72,78.04,TURKEY
73,32.31,TURKEY
74,3.17,TURKEY
75,0.61,TURKEY
76,7.24,TURKEY
78,4.08,TURKEY
79,0.82,TURKEY
81,0.88,TURKEY
82,1.3,TURKEY
83,5,TURKEY
84,306.21,TURKEY
85,38.86,TURKEY
86,0.96,TURKEY
87,29.13,TURKEY
88,2.83,TURKEY
89,0.04,TURKEY
90,9.39,TURKEY
91,0.01,TURKEY
92,0.01,TURKEY
93,0.29,TURKEY
94,10.9,TURKEY
95,0.29,TURKEY
96,2.79,TURKEY
97,0,TURKEY
98,2.14,TURKEY
99,0.07,TURKEY
12,,TURKMENISTAN
25,1.7,TURKMENISTAN
27,0,TURKMENISTAN
28,1.52,TURKMENISTAN
31,15.92,TURKMENISTAN
32,0,TURKMENISTAN
38,0,TURKMENISTAN
40,0,TURKMENISTAN
41,,TURKMENISTAN
51,,TURKMENISTAN
52,1.33,TURKMENISTAN
63,0.07,TURKMENISTAN
73,0,TURKMENISTAN
84,0.08,TURKMENISTAN
99,,TURKMENISTAN
64,,TURKS C IS
85,,TURKS C IS
27,0,TUVALU
86,,TUVALU
1,0.05,U ARAB EMTS
3,0.87,U ARAB EMTS
4,0.12,U ARAB EMTS
5,0,U ARAB EMTS
6,0.13,U ARAB EMTS
7,18.1,U ARAB EMTS
8,197.23,U ARAB EMTS
9,3.18,U ARAB EMTS
10,0.06,U ARAB EMTS
11,3.78,U ARAB EMTS
12,6.81,U ARAB EMTS
13,2.55,U ARAB EMTS
15,124.6,U ARAB EMTS
16,,U ARAB EMTS
17,1.16,U ARAB EMTS
18,5.9,U ARAB EMTS
19,1.63,U ARAB EMTS
20,0.88,U ARAB EMTS
21,6.99,U ARAB EMTS
22,9.02,U ARAB EMTS
23,3.98,U ARAB EMTS
24,4.61,U ARAB EMTS
25,566.52,U ARAB EMTS
26,50.02,U ARAB EMTS
27,"13,656.84",U ARAB EMTS
28,87.72,U ARAB EMTS
29,290.55,U ARAB EMTS
30,0.22,U ARAB EMTS
31,204.02,U ARAB EMTS
32,30.02,U ARAB EMTS
33,290.08,U ARAB EMTS
34,8.66,U ARAB EMTS
35,4,U ARAB EMTS
37,0.51,U ARAB EMTS
38,107.34,U ARAB EMTS
39,984.49,U ARAB EMTS
40,58.76,U ARAB EMTS
41,17.63,U ARAB EMTS
42,3.98,U ARAB EMTS
44,14.57,U ARAB EMTS
45,,U ARAB EMTS
46,0.02,U ARAB EMTS
47,84.95,U ARAB EMTS
48,34.36,U ARAB EMTS
49,4.57,U ARAB EMTS
50,0.08,U ARAB EMTS
51,1.46,U ARAB EMTS
52,4.43,U ARAB EMTS
53,,U ARAB EMTS
54,4.26,U ARAB EMTS
55,3.03,U ARAB EMTS
56,1.07,U ARAB EMTS
57,4.5,U ARAB EMTS
58,0.68,U ARAB EMTS
59,1.91,U ARAB EMTS
60,2.05,U ARAB EMTS
61,5.72,U ARAB EMTS
62,4.7,U ARAB EMTS
63,24.71,U ARAB EMTS
64,17.94,U ARAB EMTS
65,0.15,U ARAB EMTS
66,1.16,U ARAB EMTS
67,0.59,U ARAB EMTS
68,12.43,U ARAB EMTS
69,4.41,U ARAB EMTS
70,22.73,U ARAB EMTS
71,"8,594.62",U ARAB EMTS
72,745.4,U ARAB EMTS
73,276.41,U ARAB EMTS
74,743.97,U ARAB EMTS
75,18.24,U ARAB EMTS
76,462.37,U ARAB EMTS
78,66.99,U ARAB EMTS
79,72.98,U ARAB EMTS
80,0.07,U ARAB EMTS
81,1.93,U ARAB EMTS
82,18.72,U ARAB EMTS
83,22.05,U ARAB EMTS
84,380.87,U ARAB EMTS
85,278.93,U ARAB EMTS
86,4.64,U ARAB EMTS
87,10.79,U ARAB EMTS
88,238.56,U ARAB EMTS
89,716.28,U ARAB EMTS
90,57.64,U ARAB EMTS
91,13.54,U ARAB EMTS
92,0.14,U ARAB EMTS
93,0,U ARAB EMTS
94,16.17,U ARAB EMTS
95,4.47,U ARAB EMTS
96,7.09,U ARAB EMTS
97,4.54,U ARAB EMTS
98,16,U ARAB EMTS
99,2.19,U ARAB EMTS
1,1.64,U K
2,0.06,U K
3,2.05,U K
4,2.14,U K
5,0.15,U K
6,0.53,U K
7,0.87,U K
8,3.39,U K
9,2.94,U K
10,0.29,U K
11,1.07,U K
12,0.56,U K
13,0.8,U K
14,0.02,U K
15,0.88,U K
17,0.98,U K
18,0.5,U K
19,1.72,U K
20,0.99,U K
21,6.14,U K
22,194.11,U K
23,4.72,U K
24,0.13,U K
25,14.03,U K
26,2.57,U K
27,449.19,U K
28,114.6,U K
29,94.34,U K
30,77.66,U K
31,2.87,U K
32,54.74,U K
33,31.8,U K
34,19.85,U K
35,11.29,U K
37,1.48,U K
38,85.27,U K
39,128.92,U K
40,82.03,U K
41,12.15,U K
42,3.91,U K
43,0.03,U K
44,12.9,U K
45,0.14,U K
46,0.02,U K
47,123.13,U K
48,36.33,U K
49,73.57,U K
50,0.1,U K
51,8.41,U K
52,0.49,U K
53,0.9,U K
54,4.68,U K
55,3.88,U K
56,2.95,U K
57,2.44,U K
58,0.42,U K
59,8.3,U K
60,1.1,U K
61,5.31,U K
62,7.43,U K
63,6.5,U K
64,3.27,U K
65,0.3,U K
66,0.04,U K
67,0.02,U K
68,12.69,U K
69,4.29,U K
70,15.19,U K
71,"2,311.23",U K
72,413.2,U K
73,91.17,U K
74,82.51,U K
75,56.29,U K
76,342.5,U K
78,61.71,U K
79,7.35,U K
80,0.03,U K
81,23.34,U K
82,10.17,U K
83,13.21,U K
84,"1,180.32",U K
85,397.36,U K
86,3.63,U K
87,165.81,U K
88,162.56,U K
89,80.68,U K
90,314.69,U K
91,0.7,U K
92,0.21,U K
93,0.64,U K
94,37.57,U K
95,5.42,U K
96,2.46,U K
97,21.76,U K
98,26.87,U K
99,0.08,U K
1,3.17,U S A
2,0.1,U S A
3,19.93,U S A
4,0.81,U S A
5,24.84,U S A
6,0.48,U S A
7,15.2,U S A
8,840.8,U S A
9,2.75,U S A
10,2.58,U S A
11,2.6,U S A
12,12.18,U S A
13,18.53,U S A
14,0.06,U S A
15,8.66,U S A
16,1.07,U S A
17,16.73,U S A
18,4.26,U S A
19,1.04,U S A
20,10.07,U S A
21,106.81,U S A
22,270.34,U S A
23,27.03,U S A
24,0.68,U S A
25,40.7,U S A
26,26.45,U S A
27,"7,294.36",U S A
28,459.47,U S A
29,"1,855.25",U S A
30,278.91,U S A
31,110.59,U S A
32,160.16,U S A
33,74.98,U S A
34,113.8,U S A
35,87.6,U S A
36,6.65,U S A
37,60.75,U S A
38,959.66,U S A
39,"1,088.94",U S A
40,213.09,U S A
41,10.51,U S A
42,7.78,U S A
43,0.02,U S A
44,58.5,U S A
45,0.16,U S A
46,0.01,U S A
47,759.45,U S A
48,252.74,U S A
49,75.21,U S A
50,0.06,U S A
51,2.47,U S A
52,347.01,U S A
53,0.92,U S A
54,25.1,U S A
55,22.86,U S A
56,22.41,U S A
57,10.66,U S A
58,1.6,U S A
59,24.14,U S A
60,1.59,U S A
61,2.02,U S A
62,3.4,U S A
63,72.78,U S A
64,7.81,U S A
65,0.76,U S A
66,0.03,U S A
67,0.28,U S A
68,59.67,U S A
69,28.25,U S A
70,146.65,U S A
71,"8,230.09",U S A
72,518.4,U S A
73,242.89,U S A
74,212.29,U S A
75,49.25,U S A
76,512.54,U S A
78,60.49,U S A
79,45.68,U S A
80,0.03,U S A
81,33.67,U S A
82,54.53,U S A
83,50.69,U S A
84,"3,585.01",U S A
85,"1,852.93",U S A
86,281.18,U S A
87,370.95,U S A
88,"1,479.24",U S A
89,73.6,U S A
90,"1,512.76",U S A
91,1.43,U S A
92,2.8,U S A
93,1.09,U S A
94,56.72,U S A
95,28.49,U S A
96,19.72,U S A
97,37.04,U S A
98,66.77,U S A
99,1.99,U S A
1,0,UGANDA
3,0.02,UGANDA
4,0,UGANDA
6,0,UGANDA
7,0.9,UGANDA
8,0,UGANDA
9,3.54,UGANDA
12,0.25,UGANDA
13,0.83,UGANDA
18,10.13,UGANDA
27,,UGANDA
29,0,UGANDA
30,0.01,UGANDA
32,,UGANDA
33,1.55,UGANDA
35,0.07,UGANDA
38,0.3,UGANDA
39,0.93,UGANDA
40,0,UGANDA
41,2.46,UGANDA
44,0.3,UGANDA
48,0.02,UGANDA
49,0,UGANDA
52,0.96,UGANDA
57,0,UGANDA
61,,UGANDA
62,0,UGANDA
63,,UGANDA
69,,UGANDA
70,,UGANDA
73,,UGANDA
74,,UGANDA
76,,UGANDA
78,0.04,UGANDA
84,0.1,UGANDA
85,0.64,UGANDA
87,0,UGANDA
90,0.01,UGANDA
96,0.01,UGANDA
99,,UGANDA
4,0.06,UKRAINE
7,49.91,UKRAINE
8,0.02,UKRAINE
9,0.2,UKRAINE
10,12.99,UKRAINE
11,0.02,UKRAINE
12,0.37,UKRAINE
15,"1,894.95",UKRAINE
18,0.18,UKRAINE
19,0,UKRAINE
20,0.72,UKRAINE
21,0,UKRAINE
22,0.04,UKRAINE
23,7.72,UKRAINE
25,19.26,UKRAINE
26,2.59,UKRAINE
27,0.92,UKRAINE
28,90.55,UKRAINE
29,5.52,UKRAINE
30,4.51,UKRAINE
31,0.02,UKRAINE
32,0.01,UKRAINE
33,0.05,UKRAINE
34,,UKRAINE
36,0,UKRAINE
38,1.77,UKRAINE
39,88.06,UKRAINE
40,0.05,UKRAINE
41,0.23,UKRAINE
42,0,UKRAINE
44,23.45,UKRAINE
45,0.03,UKRAINE
47,,UKRAINE
48,0.55,UKRAINE
49,0.04,UKRAINE
55,3.58,UKRAINE
56,,UKRAINE
59,,UKRAINE
61,,UKRAINE
62,,UKRAINE
63,0.01,UKRAINE
64,,UKRAINE
65,0,UKRAINE
68,0.19,UKRAINE
69,,UKRAINE
70,0,UKRAINE
71,0,UKRAINE
72,98.19,UKRAINE
73,5.14,UKRAINE
74,0,UKRAINE
75,0.2,UKRAINE
76,0.14,UKRAINE
78,0.66,UKRAINE
80,,UKRAINE
81,1.76,UKRAINE
82,0.03,UKRAINE
83,0.04,UKRAINE
84,17.34,UKRAINE
85,3.59,UKRAINE
86,0.45,UKRAINE
87,0,UKRAINE
88,0.2,UKRAINE
89,,UKRAINE
90,2.09,UKRAINE
94,0.04,UKRAINE
95,0.02,UKRAINE
96,0,UKRAINE
97,,UKRAINE
98,2.53,UKRAINE
99,,UKRAINE
1,,UNSPECIFIED
2,,UNSPECIFIED
3,3.1,UNSPECIFIED
4,0.1,UNSPECIFIED
5,,UNSPECIFIED
6,,UNSPECIFIED
7,0.11,UNSPECIFIED
8,0.17,UNSPECIFIED
9,1.28,UNSPECIFIED
10,0.15,UNSPECIFIED
11,0,UNSPECIFIED
12,0.81,UNSPECIFIED
13,0.62,UNSPECIFIED
14,,UNSPECIFIED
15,0.03,UNSPECIFIED
16,0.16,UNSPECIFIED
17,0.02,UNSPECIFIED
19,0.02,UNSPECIFIED
20,,UNSPECIFIED
21,0.15,UNSPECIFIED
22,0.02,UNSPECIFIED
23,0.01,UNSPECIFIED
24,0.01,UNSPECIFIED
25,0.01,UNSPECIFIED
26,,UNSPECIFIED
27,11.06,UNSPECIFIED
28,0.05,UNSPECIFIED
29,6.77,UNSPECIFIED
30,0.55,UNSPECIFIED
31,1.88,UNSPECIFIED
32,0.11,UNSPECIFIED
33,0.29,UNSPECIFIED
34,0.01,UNSPECIFIED
35,0.02,UNSPECIFIED
36,,UNSPECIFIED
37,,UNSPECIFIED
38,0.82,UNSPECIFIED
39,0.41,UNSPECIFIED
40,0,UNSPECIFIED
41,0.32,UNSPECIFIED
42,0.55,UNSPECIFIED
43,,UNSPECIFIED
44,0.01,UNSPECIFIED
46,0,UNSPECIFIED
47,,UNSPECIFIED
48,0.19,UNSPECIFIED
49,0,UNSPECIFIED
50,,UNSPECIFIED
51,,UNSPECIFIED
52,0.78,UNSPECIFIED
53,,UNSPECIFIED
54,0.01,UNSPECIFIED
55,0.06,UNSPECIFIED
56,,UNSPECIFIED
57,0.86,UNSPECIFIED
58,0,UNSPECIFIED
59,0.02,UNSPECIFIED
60,0,UNSPECIFIED
61,0.12,UNSPECIFIED
62,0.51,UNSPECIFIED
63,0.25,UNSPECIFIED
64,0.14,UNSPECIFIED
65,,UNSPECIFIED
67,0.57,UNSPECIFIED
68,0.04,UNSPECIFIED
69,0.14,UNSPECIFIED
70,0.01,UNSPECIFIED
71,7.3,UNSPECIFIED
72,1.25,UNSPECIFIED
73,0.44,UNSPECIFIED
74,0.08,UNSPECIFIED
75,,UNSPECIFIED
76,0.14,UNSPECIFIED
78,,UNSPECIFIED
79,1.05,UNSPECIFIED
81,,UNSPECIFIED
82,0.04,UNSPECIFIED
83,0.1,UNSPECIFIED
84,4.37,UNSPECIFIED
85,2.3,UNSPECIFIED
86,0,UNSPECIFIED
87,0.55,UNSPECIFIED
88,0.06,UNSPECIFIED
89,1.18,UNSPECIFIED
90,0.89,UNSPECIFIED
91,0.01,UNSPECIFIED
92,,UNSPECIFIED
94,0.19,UNSPECIFIED
95,0.04,UNSPECIFIED
96,0.02,UNSPECIFIED
97,6.65,UNSPECIFIED
98,2.22,UNSPECIFIED
99,27.51,UNSPECIFIED
4,,URUGUAY
7,,URUGUAY
8,,URUGUAY
10,,URUGUAY
15,0.24,URUGUAY
21,0.04,URUGUAY
25,,URUGUAY
26,21.7,URUGUAY
27,0,URUGUAY
28,3.02,URUGUAY
29,,URUGUAY
30,0,URUGUAY
33,0,URUGUAY
34,,URUGUAY
38,0.14,URUGUAY
39,0.14,URUGUAY
41,0.66,URUGUAY
42,0,URUGUAY
43,,URUGUAY
44,0.06,URUGUAY
48,0.18,URUGUAY
49,,URUGUAY
51,10.04,URUGUAY
69,0.01,URUGUAY
71,0.04,URUGUAY
72,1.3,URUGUAY
73,4.23,URUGUAY
74,0.15,URUGUAY
76,0.42,URUGUAY
78,0.53,URUGUAY
79,0.03,URUGUAY
83,,URUGUAY
84,0.01,URUGUAY
85,0.01,URUGUAY
87,,URUGUAY
90,,URUGUAY
94,0,URUGUAY
99,,URUGUAY
27,,US MINOR OUTLYING ISLANDS               
28,,US MINOR OUTLYING ISLANDS               
29,,US MINOR OUTLYING ISLANDS               
30,,US MINOR OUTLYING ISLANDS               
35,0,US MINOR OUTLYING ISLANDS               
38,,US MINOR OUTLYING ISLANDS               
39,,US MINOR OUTLYING ISLANDS               
40,,US MINOR OUTLYING ISLANDS               
47,0.04,US MINOR OUTLYING ISLANDS               
60,,US MINOR OUTLYING ISLANDS               
72,,US MINOR OUTLYING ISLANDS               
73,,US MINOR OUTLYING ISLANDS               
79,0,US MINOR OUTLYING ISLANDS               
84,,US MINOR OUTLYING ISLANDS               
85,0.03,US MINOR OUTLYING ISLANDS               
88,,US MINOR OUTLYING ISLANDS               
90,0.01,US MINOR OUTLYING ISLANDS               
94,,US MINOR OUTLYING ISLANDS               
99,,US MINOR OUTLYING ISLANDS               
4,,UZBEKISTAN
7,1.78,UZBEKISTAN
8,0.07,UZBEKISTAN
12,0.14,UZBEKISTAN
13,1.22,UZBEKISTAN
20,,UZBEKISTAN
21,,UZBEKISTAN
25,0.01,UZBEKISTAN
26,0,UZBEKISTAN
27,,UZBEKISTAN
30,0.38,UZBEKISTAN
31,,UZBEKISTAN
32,,UZBEKISTAN
34,0.05,UZBEKISTAN
39,0.03,UZBEKISTAN
41,0.12,UZBEKISTAN
48,,UZBEKISTAN
49,,UZBEKISTAN
50,0.24,UZBEKISTAN
51,,UZBEKISTAN
61,0,UZBEKISTAN
62,0.02,UZBEKISTAN
68,0,UZBEKISTAN
70,0,UZBEKISTAN
71,121.6,UZBEKISTAN
74,0.16,UZBEKISTAN
78,,UZBEKISTAN
79,0.63,UZBEKISTAN
81,,UZBEKISTAN
84,0.27,UZBEKISTAN
85,0.01,UZBEKISTAN
87,,UZBEKISTAN
90,,UZBEKISTAN
99,,UZBEKISTAN
85,,VANUATU REP
72,0.09,VATICAN CITY
84,0,VATICAN CITY
7,,VENEZUELA
8,0.1,VENEZUELA
22,0.02,VENEZUELA
26,,VENEZUELA
27,"7,248.15",VENEZUELA
29,0.03,VENEZUELA
32,0,VENEZUELA
39,0.18,VENEZUELA
40,0,VENEZUELA
41,0.78,VENEZUELA
44,0.86,VENEZUELA
48,0.37,VENEZUELA
59,0,VENEZUELA
72,1.54,VENEZUELA
73,0,VENEZUELA
76,5.49,VENEZUELA
78,0.74,VENEZUELA
79,0.44,VENEZUELA
82,0,VENEZUELA
84,0.13,VENEZUELA
85,0.07,VENEZUELA
90,0.02,VENEZUELA
94,0,VENEZUELA
98,0,VENEZUELA
99,,VENEZUELA
1,0,VIETNAM SOC REP
3,23.95,VIETNAM SOC REP
4,0.08,VIETNAM SOC REP
5,0.08,VIETNAM SOC REP
6,0.04,VIETNAM SOC REP
7,0.75,VIETNAM SOC REP
8,40.31,VIETNAM SOC REP
9,222.7,VIETNAM SOC REP
10,0.08,VIETNAM SOC REP
11,,VIETNAM SOC REP
12,6.37,VIETNAM SOC REP
13,2.42,VIETNAM SOC REP
14,2.93,VIETNAM SOC REP
17,0.06,VIETNAM SOC REP
19,0.87,VIETNAM SOC REP
20,3.11,VIETNAM SOC REP
21,9.13,VIETNAM SOC REP
22,0.43,VIETNAM SOC REP
23,60.37,VIETNAM SOC REP
24,0.1,VIETNAM SOC REP
25,56.57,VIETNAM SOC REP
26,1.77,VIETNAM SOC REP
27,21.84,VIETNAM SOC REP
28,527.7,VIETNAM SOC REP
29,5.85,VIETNAM SOC REP
30,0.1,VIETNAM SOC REP
31,9.73,VIETNAM SOC REP
32,3.84,VIETNAM SOC REP
33,77.86,VIETNAM SOC REP
34,2.19,VIETNAM SOC REP
35,4.08,VIETNAM SOC REP
37,3.63,VIETNAM SOC REP
38,39.56,VIETNAM SOC REP
39,118.09,VIETNAM SOC REP
40,208.18,VIETNAM SOC REP
41,31.16,VIETNAM SOC REP
42,5.03,VIETNAM SOC REP
44,49.05,VIETNAM SOC REP
46,0.22,VIETNAM SOC REP
47,0.35,VIETNAM SOC REP
48,7.04,VIETNAM SOC REP
49,0.22,VIETNAM SOC REP
50,63.03,VIETNAM SOC REP
51,0.06,VIETNAM SOC REP
52,13.57,VIETNAM SOC REP
53,0.01,VIETNAM SOC REP
54,109.96,VIETNAM SOC REP
55,10.69,VIETNAM SOC REP
56,4.33,VIETNAM SOC REP
57,6.58,VIETNAM SOC REP
58,9.6,VIETNAM SOC REP
59,41.8,VIETNAM SOC REP
60,7.46,VIETNAM SOC REP
61,13.91,VIETNAM SOC REP
62,16.25,VIETNAM SOC REP
63,6.77,VIETNAM SOC REP
64,124.86,VIETNAM SOC REP
65,0.55,VIETNAM SOC REP
66,,VIETNAM SOC REP
67,0.01,VIETNAM SOC REP
68,9.77,VIETNAM SOC REP
69,3.05,VIETNAM SOC REP
70,0.63,VIETNAM SOC REP
71,0.34,VIETNAM SOC REP
72,227.72,VIETNAM SOC REP
73,221.39,VIETNAM SOC REP
74,488.81,VIETNAM SOC REP
76,10.53,VIETNAM SOC REP
78,47.16,VIETNAM SOC REP
79,9.44,VIETNAM SOC REP
80,0.2,VIETNAM SOC REP
81,2.4,VIETNAM SOC REP
82,26.59,VIETNAM SOC REP
83,8.79,VIETNAM SOC REP
84,315.61,VIETNAM SOC REP
85,"3,679.53",VIETNAM SOC REP
86,,VIETNAM SOC REP
87,44.66,VIETNAM SOC REP
88,0.24,VIETNAM SOC REP
89,0.05,VIETNAM SOC REP
90,72.03,VIETNAM SOC REP
91,0.64,VIETNAM SOC REP
92,0.08,VIETNAM SOC REP
94,4.56,VIETNAM SOC REP
95,2.25,VIETNAM SOC REP
96,2.13,VIETNAM SOC REP
97,0.02,VIETNAM SOC REP
98,36.25,VIETNAM SOC REP
99,0,VIETNAM SOC REP
3,0.05,VIRGIN IS US
17,,VIRGIN IS US
19,,VIRGIN IS US
21,,VIRGIN IS US
22,,VIRGIN IS US
25,0.02,VIRGIN IS US
29,,VIRGIN IS US
30,,VIRGIN IS US
38,0.01,VIRGIN IS US
39,0.2,VIRGIN IS US
40,,VIRGIN IS US
63,,VIRGIN IS US
70,,VIRGIN IS US
71,0.03,VIRGIN IS US
82,0.12,VIRGIN IS US
84,0.14,VIRGIN IS US
85,0.14,VIRGIN IS US
90,0.06,VIRGIN IS US
96,,VIRGIN IS US
99,,VIRGIN IS US
73,,WALLIS F IS
84,,WALLIS F IS
3,,YEMEN REPUBLC
8,,YEMEN REPUBLC
13,0.01,YEMEN REPUBLC
23,0.15,YEMEN REPUBLC
24,0.24,YEMEN REPUBLC
26,,YEMEN REPUBLC
27,,YEMEN REPUBLC
28,,YEMEN REPUBLC
33,,YEMEN REPUBLC
39,3.38,YEMEN REPUBLC
41,1.77,YEMEN REPUBLC
78,3.61,YEMEN REPUBLC
84,0.04,YEMEN REPUBLC
85,2.55,YEMEN REPUBLC
90,0,YEMEN REPUBLC
98,,YEMEN REPUBLC
99,,YEMEN REPUBLC
7,0.2,ZAMBIA
17,0,ZAMBIA
21,,ZAMBIA
24,0.33,ZAMBIA
26,9.86,ZAMBIA
27,0,ZAMBIA
29,,ZAMBIA
30,,ZAMBIA
39,0.06,ZAMBIA
41,0.33,ZAMBIA
52,1.62,ZAMBIA
71,69.99,ZAMBIA
72,0.43,ZAMBIA
74,418.97,ZAMBIA
76,1.13,ZAMBIA
78,7.33,ZAMBIA
81,,ZAMBIA
82,0.02,ZAMBIA
84,0.04,ZAMBIA
85,0.18,ZAMBIA
90,0.01,ZAMBIA
97,,ZAMBIA
98,,ZAMBIA
99,,ZAMBIA
9,1.06,ZIMBABWE
12,0.05,ZIMBABWE
24,4.97,ZIMBABWE
25,0.14,ZIMBABWE
26,0.08,ZIMBABWE
30,,ZIMBABWE
32,0.62,ZIMBABWE
39,,ZIMBABWE
40,,ZIMBABWE
44,,ZIMBABWE
52,,ZIMBABWE
68,0,ZIMBABWE
71,0.07,ZIMBABWE
72,0.05,ZIMBABWE
73,,ZIMBABWE
75,0.75,ZIMBABWE
84,0.01,ZIMBABWE
85,,ZIMBABWE
94,0.01,ZIMBABWE
99,,ZIMBABWE
